Type,StartX,StartY,EndX,EndY,Width
Door,254212.005621283,2821039.5485588773,254214.06900788366,2821037.5787929343,2.852637750432347
Door,254212.3960226205,2821038.446568173,254212.7551568424,2821039.1830682643,0.8193959811012594
Door,254212.3960226205,2821038.446568173,254213.13236949095,2821038.064626027,0.8295098048977658
Door,254212.3960226205,2821038.446568173,254213.50051834536,2821038.819613016,1.165792975296825
Door,254212.3960226205,2821038.446568173,254213.7380983632,2821037.750435264,1.511875764175998
Door,254212.3960226205,2821038.446568173,254214.1136627759,2821038.5206298246,1.719236118651325
Door,254212.3960226205,2821038.446568173,254214.06900788366,2821037.5787929343,1.8846521047802336
Door,254212.3960226205,2821038.446568173,254214.80877375577,2821039.0886166343,2.496716697442334
Door,254212.7551568424,2821039.1830682643,254213.13236949095,2821038.064626027,1.1803399595659883
Door,254212.7551568424,2821039.1830682643,254213.50051834536,2821038.819613016,0.8292547783614798
Door,254212.7551568424,2821039.1830682643,254213.7380983632,2821037.750435264,1.7374151338315915
Door,254212.7551568424,2821039.1830682643,254214.1136627759,2821038.5206298246,1.5114109493725023
Door,254212.7551568424,2821039.1830682643,254214.06900788366,2821037.5787929343,2.073620961935521
Door,254213.13236949095,2821038.064626027,254213.50051834536,2821038.819613016,0.8399636496219755
Door,254213.13236949095,2821038.064626027,254213.7380983632,2821037.750435264,0.682365959278232
Door,254213.13236949095,2821038.064626027,254214.1136627759,2821038.5206298246,1.0820702261464348
Door,254213.13236949095,2821038.064626027,254214.06900788366,2821037.5787929343,1.0551422998824675
Door,254213.13236949095,2821038.064626027,254214.80877375577,2821039.0886166343,1.964405259253999
Door,254213.50051834536,2821038.819613016,254213.7380983632,2821037.750435264,1.0952558290241075
Door,254213.50051834536,2821038.819613016,254214.1136627759,2821038.5206298246,0.6821561710110223
Door,254213.50051834536,2821038.819613016,254214.06900788366,2821037.5787929343,1.3648497468124285
Door,254213.7380983632,2821037.750435264,254214.1136627759,2821038.5206298246,0.8568828912665485
Door,254213.7380983632,2821037.750435264,254215.21288846992,2821039.9173611696,2.6211779298376867
Door,254213.7380983632,2821037.750435264,254214.80877375577,2821039.0886166343,1.713789711836365
Door,254214.1136627759,2821038.5206298246,254214.06900788366,2821037.5787929343,0.9428948973930659
Door,254214.1136627759,2821038.5206298246,254215.21288846992,2821039.9173611696,1.7774013549950263
Door,254214.1136627759,2821038.5206298246,254214.80877375577,2821039.0886166343,0.8976571118140566
Door,254214.06900788366,2821037.5787929343,254215.21288846992,2821039.9173611696,2.6033371252494253
Door,254214.06900788366,2821037.5787929343,254214.80877375577,2821039.0886166343,1.6813153039027606
Door,254215.21288846992,2821039.9173611696,254214.80877375577,2821039.0886166343,0.9220228885586883
Door,254223.04478692537,2821033.026413692,254222.43260971407,2821033.3249252457,0.6810800875640727
Door,254200.56458146183,2821029.999821891,254203.3911975022,2821027.4144617342,3.8306455565168145
Door,254201.46227615044,2821022.91925322,254203.60992053352,2821024.046067057,2.4253011813436722
Door,254201.46227615044,2821022.91925322,254200.94329351143,2821023.21992912,0.5997907772105872
Door,254201.46227615044,2821022.91925322,254199.21887586612,2821025.956809773,3.7761878460416836
Door,254203.60992053352,2821024.046067057,254200.94329351143,2821023.21992912,2.79166680790468
Door,254203.60992053352,2821024.046067057,254203.3911975022,2821027.4144617342,3.3754884780249146
Door,254203.60992053352,2821024.046067057,254204.05217507196,2821026.9817933827,2.968851315668098
Door,254200.94329351143,2821023.21992912,254199.47556274084,2821026.4832143737,3.5781649293929423
Door,254200.94329351143,2821023.21992912,254199.21887586612,2821025.956809773,3.2348310503604663
Door,254203.3911975022,2821027.4144617342,254204.05217507196,2821026.9817933827,0.7899957280215643
Door,254212.9264550773,2821010.4368600585,254212.619787068,2821009.7625018503,0.7408132428728814
Door,254212.9264550773,2821010.4368600585,254211.7877095102,2821006.7824946204,3.8276792212289847
Door,254212.619787068,2821009.7625018503,254212.064521537,2821006.6578387334,3.1539265811843005
Door,254212.619787068,2821009.7625018503,254210.87747754657,2821007.1923965104,3.10500948897606
Door,254212.619787068,2821009.7625018503,254211.7877095102,2821006.7824946204,3.093993560410499
Door,254212.619787068,2821009.7625018503,254209.39490280536,2821007.8600397184,3.7442276466813227
Door,254212.619787068,2821009.7625018503,254210.46214482,2821007.3794319876,3.2147227005675094
Door,254212.1939963492,2821004.8129611877,254212.064521537,2821006.6578387334,1.8494152820060417
Door,254212.1939963492,2821004.8129611877,254210.87747754657,2821007.1923965104,2.719362832050307
Door,254212.1939963492,2821004.8129611877,254211.7877095102,2821006.7824946204,2.0110024709635033
Door,254212.1939963492,2821004.8129611877,254210.46214482,2821007.3794319876,3.096139868447353
Door,254212.1939963492,2821004.8129611877,254214.92803916396,2821005.9294447377,2.9532229226436213
Door,254212.064521537,2821006.6578387334,254212.37848203673,2821005.1318506296,1.557950862152543
Door,254212.064521537,2821006.6578387334,254210.87747754657,2821007.1923965104,1.3018546202125438
Door,254212.064521537,2821006.6578387334,254209.39490280536,2821007.8600397184,2.9278236594685625
Door,254212.064521537,2821006.6578387334,254210.46214482,2821007.3794319876,1.7573582353986479
Door,254212.064521537,2821006.6578387334,254209.09862863377,2821007.993459932,3.2527534028173877
Door,254212.064521537,2821006.6578387334,254215.6163499493,2821005.50969434,3.7327899241260103
Door,254212.064521537,2821006.6578387334,254214.92803916396,2821005.9294447377,2.954706586551391
Door,254212.37848203673,2821005.1318506296,254210.87747754657,2821007.1923965104,2.5492869213294274
Door,254212.37848203673,2821005.1318506296,254211.7877095102,2821006.7824946204,1.7531793300944887
Door,254212.37848203673,2821005.1318506296,254210.46214482,2821007.3794319876,2.9536367903765504
Door,254212.37848203673,2821005.1318506296,254215.6163499493,2821005.50969434,3.2598396416148234
Door,254212.37848203673,2821005.1318506296,254214.92803916396,2821005.9294447377,2.6714037334226153
Door,254210.87747754657,2821007.1923965104,254211.7877095102,2821006.7824946204,0.9982693959841286
Door,254210.87747754657,2821007.1923965104,254209.39490280536,2821007.8600397184,1.6259690392560187
Door,254210.87747754657,2821007.1923965104,254209.09862863377,2821007.993459932,1.950898782604844
Door,254211.7877095102,2821006.7824946204,254209.39490280536,2821007.8600397184,2.624238435240147
Door,254211.7877095102,2821006.7824946204,254210.46214482,2821007.3794319876,1.4537730111702325
Door,254211.7877095102,2821006.7824946204,254209.09862863377,2821007.993459932,2.9491681785889723
Door,254211.7877095102,2821006.7824946204,254214.92803916396,2821005.9294447377,3.2541303656241185
Door,254209.39490280536,2821007.8600397184,254210.46214482,2821007.3794319876,1.1704654240699146
Door,254210.46214482,2821007.3794319876,254209.09862863377,2821007.993459932,1.49539516741874
Door,254215.6163499493,2821005.50969434,254214.92803916396,2821005.9294447377,0.8062022906536516
Door,254217.714842361,2821010.4419524465,254218.53162930047,2821009.8588529537,1.0035666011053583
Door,254217.714842361,2821010.4419524465,254218.81032958292,2821009.659890427,1.345998980487727
Door,254218.0382113811,2821010.211101165,254218.53162930047,2821009.8588529537,0.6062508107769902
Door,254218.0382113811,2821010.211101165,254218.81032958292,2821009.659890427,0.9486831901593588
Door,254192.16671357205,2820988.642069313,254192.86554375023,2820989.6533383927,1.2292391014551556
Door,254192.16671357205,2820988.642069313,254193.65069479102,2820990.789521395,2.6103162072315658
Door,254192.16671357205,2820988.642069313,254189.88505895442,2820986.0556385857,3.448995752786216
Door,254192.86554375023,2820989.6533383927,254193.77186148317,2820992.457148391,2.9466527346215146
Door,254192.86554375023,2820989.6533383927,254193.65069479102,2820990.789521395,1.38107710577641
Door,254189.4417365963,2820985.3263833285,254189.88505895442,2820986.0556385857,0.853433033889038
Door,254189.4417365963,2820985.3263833285,254187.897405604,2820982.273412162,3.421343472720514
Door,254187.50830390208,2820981.6070887987,254187.897405604,2820982.273412162,0.7716132182666954
Door,254186.6416713071,2820977.288690593,254185.34254844818,2820974.237356627,3.3163774176622893
Door,254186.6416713071,2820977.288690593,254185.8265321323,2820974.925213943,2.5000947482209614
Door,254186.6416713071,2820977.288690593,254186.21253270132,2820976.6397320847,0.778014838369519
Door,254188.43375854497,2820973.5083463797,254185.34254844818,2820974.237356627,3.176009414828241
Door,254188.43375854497,2820973.5083463797,254185.8265321323,2820974.925213943,2.9673461643427617
Door,254188.43375854497,2820973.5083463797,254185.1315118293,2820972.4477946777,3.4683718490423097
Door,254188.43375854497,2820973.5083463797,254184.9047481148,2820973.615136969,3.530625843441824
Door,254188.43375854497,2820973.5083463797,254185.70348537382,2820972.147426875,3.050654599863285
Door,254185.34254844818,2820974.237356627,254186.21253270132,2820976.6397320847,2.555049987946412
Door,254185.8265321323,2820974.925213943,254185.70348537382,2820972.147426875,2.780511014335082
Door,254185.8265321323,2820974.925213943,254186.21253270132,2820976.6397320847,1.7574324730519941
Door,254198.9900775179,2820961.9183849944,254196.99706100003,2820961.2765384307,2.0938199185840722
Door,254198.9900775179,2820961.9183849944,254198.26348007633,2820960.9080671053,1.2444621645460814
Door,254198.9900775179,2820961.9183849944,254197.34869128882,2820961.0066211433,1.8776213869344849
Door,254198.9900775179,2820961.9183849944,254198.49156422386,2820961.225213136,0.8538165667100526
Door,254196.99706100003,2820961.2765384307,254198.26348007633,2820960.9080671053,1.3189345679893056
Door,254196.99706100003,2820961.2765384307,254198.76456270958,2820961.604811574,1.7977278853081586
Door,254196.99706100003,2820961.2765384307,254198.49156422386,2820961.225213136,1.4953842890695095
Door,254198.26348007633,2820960.9080671053,254197.34869128882,2820961.0066211433,0.9200822920789292
Door,254198.26348007633,2820960.9080671053,254198.76456270958,2820961.604811574,0.8582171402112438
Door,254197.34869128882,2820961.0066211433,254198.76456270958,2820961.604811574,1.537050315063062
Door,254197.34869128882,2820961.0066211433,254198.49156422386,2820961.225213136,1.163589706395218
Door,254186.02798119077,2820946.265481893,254186.89221180318,2820945.803242824,0.9800813782566484
Door,254186.02798119077,2820946.265481893,254186.79828340345,2820942.7780458713,3.5714948556174093
Door,254186.89221180318,2820945.803242824,254186.79828340345,2820942.7780458713,3.026654778517039
Door,254190.0338688909,2820929.778564791,254190.05982751265,2820930.516040863,0.7379327926044904
Door,254186.79828340345,2820942.7780458713,254186.13945713826,2820941.6319032423,1.3220041501524442
Door,254270.83326933044,2821008.5951957763,254270.2638496672,2821008.8728577755,0.6335100146561001
Door,254270.83326933044,2821008.5951957763,254269.58562253803,2821009.2035767734,1.3880741898209636
Door,254270.83326933044,2821008.5951957763,254269.11050111082,2821009.435256805,1.9166723428773418
Door,254270.83326933044,2821008.5951957763,254268.17971898982,2821010.8381541586,3.474505966916401
Door,254270.83326933044,2821008.5951957763,254268.42815624768,2821011.299325612,3.618962158842311
Door,254270.33228998506,2821014.833948922,254268.84438268092,2821012.0719623356,3.1372660145959856
Door,254270.33228998506,2821014.833948922,254269.1688531818,2821012.6742734937,2.4531170274403475
Door,254270.33228998506,2821014.833948922,254269.63091410062,2821013.5319922883,1.478857398982118
Door,254270.33228998506,2821014.833948922,254269.78172160947,2821013.8119346714,1.1608784018936147
Door,254270.33228998506,2821014.833948922,254270.9957031956,2821016.0654358454,1.3988127575735227
Door,254270.33228998506,2821014.833948922,254271.37495638625,2821016.7694395306,2.198471541856075
Door,254270.2638496672,2821008.8728577755,254269.58562253803,2821009.2035767734,0.7545641751648636
Door,254270.2638496672,2821008.8728577755,254269.11050111082,2821009.435256805,1.2831623282212414
Door,254270.2638496672,2821008.8728577755,254268.17971898982,2821010.8381541586,2.8646100176608273
Door,254270.2638496672,2821008.8728577755,254268.42815624768,2821011.299325612,3.0426167176331003
Door,254270.2638496672,2821008.8728577755,254268.84438268092,2821012.0719623356,3.499879499785057
Door,254269.58562253803,2821009.2035767734,254268.17971898982,2821010.8381541586,2.156016700759479
Door,254269.58562253803,2821009.2035767734,254268.42815624768,2821011.299325612,2.394136881116661
Door,254269.58562253803,2821009.2035767734,254268.84438268092,2821012.0719623356,2.9626124044949043
Door,254269.58562253803,2821009.2035767734,254269.1688531818,2821012.6742734937,3.495630475024794
Door,254269.11050111082,2821009.435256805,254268.17971898982,2821010.8381541586,1.6835903129540783
Door,254269.11050111082,2821009.435256805,254268.42815624768,2821011.299325612,1.985030737604071
Door,254269.11050111082,2821009.435256805,254268.84438268092,2821012.0719623356,2.650100955883263
Door,254269.11050111082,2821009.435256805,254269.1688531818,2821012.6742734937,3.239542263100387
Door,254268.17971898982,2821010.8381541586,254268.84438268092,2821012.0719623356,1.401449407147928
Door,254268.17971898982,2821010.8381541586,254269.1688531818,2821012.6742734937,2.0855983943035663
Door,254268.17971898982,2821010.8381541586,254269.63091410062,2821013.5319922883,3.0598580227617957
Door,254268.17971898982,2821010.8381541586,254269.78172160947,2821013.8119346714,3.377837019850299
Door,254268.42815624768,2821011.299325612,254268.84438268092,2821012.0719623356,0.8776172008501163
Door,254268.42815624768,2821011.299325612,254269.1688531818,2821012.6742734937,1.5617661880057545
Door,254268.42815624768,2821011.299325612,254269.63091410062,2821013.5319922883,2.536025816463984
Door,254268.42815624768,2821011.299325612,254269.78172160947,2821013.8119346714,2.8540048135524874
Door,254268.84438268092,2821012.0719623356,254269.1688531818,2821012.6742734937,0.6841489871556383
Door,254268.84438268092,2821012.0719623356,254269.78172160947,2821013.8119346714,1.9763876127023712
Door,254269.1688531818,2821012.6742734937,254269.63091410062,2821013.5319922883,0.9742596284582296
Door,254269.1688531818,2821012.6742734937,254269.78172160947,2821013.8119346714,1.292238625546733
Door,254269.63091410062,2821013.5319922883,254270.9957031956,2821016.0654358454,2.877670156555641
Door,254269.63091410062,2821013.5319922883,254271.37495638625,2821016.7694395306,3.677328940838193
Door,254269.78172160947,2821013.8119346714,254270.9957031956,2821016.0654358454,2.559691159467137
Door,254269.78172160947,2821013.8119346714,254271.37495638625,2821016.7694395306,3.3593499437496894
Door,254270.9957031956,2821016.0654358454,254271.37495638625,2821016.7694395306,0.7996587842825523
Door,254284.52151526161,2821011.181647595,254284.14688249546,2821011.7033536313,0.64228256875878
Door,254284.52151526161,2821011.181647595,254284.3910793665,2821008.574646978,2.6102616226079167
Door,254278.30858470898,2821010.8261381807,254279.23065823904,2821008.3280832763,2.6627988847378035
Door,254278.30858470898,2821010.8261381807,254280.48969496493,2821013.834249902,3.7156396592293155
Door,254278.30858470898,2821010.8261381807,254280.4224625732,2821013.033864288,3.056555936286406
Door,254278.30858470898,2821010.8261381807,254280.3375781295,2821012.023335199,2.3558639607031915
Door,254278.30858470898,2821010.8261381807,254278.20942439305,2821009.746269414,1.084411970281199
Door,254284.47107308186,2821007.0046531493,254284.3910793665,2821008.574646978,1.5720304121593973
Door,254279.23065823904,2821008.3280832763,254278.20942439305,2821009.746269414,1.7476185195591005
Door,254278.95460384816,2821006.4648144357,254278.20942439305,2821009.746269414,3.365002109170009
Door,254284.14688249546,2821011.7033536313,254280.3375781295,2821012.023335199,3.8227199683277875
Door,254284.14688249546,2821011.7033536313,254284.3910793665,2821008.574646978,3.138222018063201
Door,254280.48969496493,2821013.834249902,254280.4224625732,2821013.033864288,0.8032044105317953
Door,254280.48969496493,2821013.834249902,254280.3375781295,2821012.023335199,1.8172923796697555
Door,254280.4224625732,2821013.033864288,254280.3375781295,2821012.023335199,1.0140879691379603
Door,254280.3375781295,2821012.023335199,254278.20942439305,2821009.746269414,3.1167397894466338
Door,254259.80135919806,2821005.8130048215,254259.38051239963,2821005.1829930297,0.7576456197038988
Door,254253.7457015007,2821001.1587030846,254254.27172735415,2821001.9595895186,0.9581869749794205
Door,254262.59051126326,2820993.9247179157,254262.97679562704,2820991.2149728937,2.7371396922054534
Door,254262.59051126326,2820993.9247179157,254260.81709566416,2820995.672150382,2.4896833356420762
Door,254262.59051126326,2820993.9247179157,254259.94042371752,2820993.8743017525,2.6505670694492416
Door,254262.59051126326,2820993.9247179157,254260.85103275048,2820997.0140508143,3.5453861925816397
Door,254262.59051126326,2820993.9247179157,254258.9040368421,2820993.021218673,3.7955769705093396
Door,254262.45849996898,2820993.6539937006,254262.97679562704,2820991.2149728937,2.4934820807312215
Door,254262.45849996898,2820993.6539937006,254260.81709566416,2820995.672150382,2.601377420217563
Door,254262.45849996898,2820993.6539937006,254259.94042371752,2820993.8743017525,2.527695322983814
Door,254262.45849996898,2820993.6539937006,254260.85103275048,2820997.0140508143,3.7247731024465454
Door,254262.45849996898,2820993.6539937006,254258.9040368421,2820993.021218673,3.6103479549384976
Door,254260.81709566416,2820995.672150382,254259.94042371752,2820993.8743017525,2.000203338936296
Door,254260.81709566416,2820995.672150382,254260.85103275048,2820997.0140508143,1.3423295034004417
Door,254260.81709566416,2820995.672150382,254258.9040368421,2820993.021218673,3.269133368673431
Door,254259.94042371752,2820993.8743017525,254260.85103275048,2820997.0140508143,3.2691333686563593
Door,254259.94042371752,2820993.8743017525,254258.9040368421,2820993.021218673,1.342329503415063
Door,254229.6250266641,2820995.188658918,254230.54968142172,2820994.7377761942,1.0287281715942356
Door,254230.34452343508,2820984.254157888,254229.87981240448,2820983.722004054,0.7065012702193988
Door,254251.4365137904,2820972.0126820034,254252.19109951568,2820971.656682038,0.8343474048905031
Door,254251.4365137904,2820972.0126820034,254248.5417335154,2820974.099737393,3.568690661906181
Door,254248.5417335154,2820974.099737393,254247.8972244004,2820974.391573348,0.7075028083201836
Door,254237.06724721688,2820971.0752469227,254236.4509676522,2820969.81140202,1.4060954587821966
Door,254237.06724721688,2820971.0752469227,254236.2980772913,2820969.4978597346,1.7549281224650395
Door,254237.06724721688,2820971.0752469227,254235.7419557435,2820968.357384821,3.023767830546647
Door,254230.50954012762,2820972.9073886774,254230.12596287916,2820972.1160144545,0.8794342877514739
Door,254236.91669045782,2820970.766490307,254236.4509676522,2820969.81140202,1.0625871106781213
Door,254236.91669045782,2820970.766490307,254236.2980772913,2820969.4978597346,1.4114197743609642
Door,254242.1745886954,2820962.123238147,254241.56916050997,2820962.4184587216,0.6735714331362052
Door,254242.1745886954,2820962.123238147,254242.23302809402,2820965.159750801,3.0370749517984796
Door,254242.1745886954,2820962.123238147,254242.58165475613,2820965.001806334,2.9072078682616582
Door,254242.1745886954,2820962.123238147,254243.08916211108,2820964.771881354,2.802098387389705
Door,254242.1745886954,2820962.123238147,254243.39165966777,2820964.634835567,2.790946677129313
Door,254242.1745886954,2820962.123238147,254241.89304357185,2820958.6277034134,3.5068548196133547
Door,254242.1745886954,2820962.123238147,254241.7159328967,2820958.4036001414,3.74780896394036
Door,254241.56916050997,2820962.4184587216,254242.23302809402,2820965.159750801,2.820532296192052
Door,254241.56916050997,2820962.4184587216,254242.58165475613,2820965.001806334,2.774676465384272
Door,254241.56916050997,2820962.4184587216,254243.08916211108,2820964.771881354,2.8016072091992608
Door,254241.56916050997,2820962.4184587216,254243.39165966777,2820964.634835567,2.8694650202167082
Door,254241.56916050997,2820962.4184587216,254239.1420180035,2820959.632302907,3.695089304830684
Door,254241.56916050997,2820962.4184587216,254241.89304357185,2820958.6277034134,3.8045664721938994
Door,254242.23302809402,2820965.159750801,254243.08916211108,2820964.771881354,0.9398979534790476
Door,254242.23302809402,2820965.159750801,254243.39165966777,2820964.634835567,1.2719917948816182
Door,254242.58165475613,2820965.001806334,254243.08916211108,2820964.771881354,0.5571617466382658
Door,254242.58165475613,2820965.001806334,254243.39165966777,2820964.634835567,0.8892555880408364
Door,254239.1420180035,2820959.632302907,254238.47986417223,2820958.785388573,1.075040271166564
Door,254239.1420180035,2820959.632302907,254238.3160546435,2820957.135322301,2.630043272626107
Door,254239.1420180035,2820959.632302907,254241.89304357185,2820958.6277034134,2.928713338492628
Door,254239.1420180035,2820959.632302907,254241.24845118,2820957.812081972,2.783929772495787
Door,254239.1420180035,2820959.632302907,254241.7159328967,2820958.4036001414,2.852148026050358
Door,254239.1420180035,2820959.632302907,254241.02784971436,2820957.5329485415,2.821993974356482
Door,254239.1420180035,2820959.632302907,254238.62062883674,2820956.9410347627,2.741308243504125
Door,254238.47986417223,2820958.785388573,254238.3160546435,2820957.135322301,1.6581773919824998
Door,254238.47986417223,2820958.785388573,254241.89304357185,2820958.6277034134,3.4168198991856253
Door,254238.47986417223,2820958.785388573,254241.24845118,2820957.812081972,2.9346890396485357
Door,254238.47986417223,2820958.785388573,254241.7159328967,2820958.4036001414,3.2585124207311447
Door,254238.47986417223,2820958.785388573,254241.02784971436,2820957.5329485415,2.8391612062645293
Door,254238.47986417223,2820958.785388573,254238.62062883674,2820956.9410347627,1.8497177267839717
Door,254238.3160546435,2820957.135322301,254241.24845118,2820957.812081972,3.0094772135785566
Door,254238.3160546435,2820957.135322301,254241.7159328967,2820958.4036001414,3.6287326736436514
Door,254238.3160546435,2820957.135322301,254241.02784971436,2820957.5329485415,2.740791698278626
Door,254241.89304357185,2820958.6277034134,254241.24845118,2820957.812081972,1.0395853441478597
Door,254241.89304357185,2820958.6277034134,254241.02784971436,2820957.5329485415,1.3953668480485193
Door,254241.89304357185,2820958.6277034134,254238.62062883674,2820956.9410347627,3.6815145438373644
Door,254241.24845118,2820957.812081972,254241.7159328967,2820958.4036001414,0.7539448921680469
Door,254241.24845118,2820957.812081972,254238.62062883674,2820956.9410347627,2.768424372883709
Door,254241.7159328967,2820958.4036001414,254241.02784971436,2820957.5329485415,1.1097263960687065
Door,254241.7159328967,2820958.4036001414,254238.62062883674,2820956.9410347627,3.423449241772949
Door,254241.02784971436,2820957.5329485415,254238.62062883674,2820956.9410347627,2.4789260326513416
Door,254230.6217487579,2820963.661378513,254227.20473552606,2820964.5054615475,3.5197237953566565
Door,254222.02265904113,2820970.8745107595,254221.61487494153,2820970.3349806797,0.6762991786329066
Door,254205.82539861515,2820947.136962652,254206.12861744603,2820947.6339266724,0.582163977676302
Door,254202.21882845057,2820942.6228624545,254202.6379236173,2820943.4794162214,0.953585399470784
Door,254212.96290473847,2820936.6128235157,254213.3910684955,2820937.2851378853,0.7970764167821859
Door,254230.41902094107,2820916.386633386,254230.04584100112,2820918.540755673,2.186208154298122
Door,254230.41902094107,2820916.386633386,254230.68480188926,2820918.235814385,1.8681835777030082
Door,254230.41902094107,2820916.386633386,254231.41998624784,2820917.8849508674,1.8019119901539893
Door,254226.43360220164,2820918.3031579624,254227.20951762763,2820919.8943785904,1.7703185687986696
Door,254226.43360220164,2820918.3031579624,254230.04584100112,2820918.540755673,3.620044449511664
Door,254234.436541625,2820906.889888618,254233.97773615317,2820907.2793209385,0.6017973022716948
Door,254209.05807208168,2820929.1470468836,254208.75629084237,2820928.597020665,0.6273760893805549
Door,254173.5854814768,2820932.6839039787,254174.23243737067,2820933.292529042,0.8882434327290007
Door,254180.1894109327,2820894.383742604,254179.35478208374,2820894.804162906,0.9345365405730932
Door,254180.1894109327,2820894.383742604,254179.0611937031,2820897.00266029,2.851596738827396
Door,254179.35478208374,2820894.804162906,254179.0611937031,2820897.00266029,2.218013724859413
Door,254172.45908728262,2820897.072271122,254172.94725376644,2820897.978022589,1.0289277115611137
Door,254168.98674553924,2820890.7784114643,254169.3368717874,2820891.4284048323,0.7382951767755564
Door,254167.36537267166,2820883.5305550587,254167.91481497904,2820884.3275724594,0.968051437524248
Door,254160.01599265228,2820888.604465663,254160.37422881264,2820889.2534557474,0.741297022988448
Door,254155.13012705656,2820883.893480022,254155.51676352732,2820884.512192705,0.7295842277516502
Door,254150.9406090487,2820872.896050256,254150.3734989663,2820871.9651286253,1.0900591397442587
Door,254155.05271096886,2820859.324313907,254158.03819219317,2820858.2477909564,3.173641410597826
Door,254155.05271096886,2820859.324313907,254158.0427287162,2820859.6342926137,3.006042735570967
Door,254155.05271096886,2820859.324313907,254155.95281907564,2820857.7782489434,1.7889973376807802
Door,254155.05271096886,2820859.324313907,254156.37295851452,2820857.6249330216,2.1519639809377704
Door,254155.05271096886,2820859.324313907,254158.508041547,2820859.4528716183,3.457721285688606
Door,254158.03819219317,2820858.2477909564,254158.0427287162,2820859.6342926137,1.3865090785723229
Door,254158.03819219317,2820858.2477909564,254155.95281907564,2820857.7782489434,2.1375805812064663
Door,254158.03819219317,2820858.2477909564,254156.37295851452,2820857.6249330216,1.77790753747761
Door,254158.03819219317,2820858.2477909564,254158.508041547,2820859.4528716183,1.2934364371470768
Door,254158.0427287162,2820859.6342926137,254155.95281907564,2820857.7782489434,2.795106511462002
Door,254158.0427287162,2820859.6342926137,254156.37295851452,2820857.6249330216,2.6125961220364338
Door,254155.95281907564,2820857.7782489434,254158.508041547,2820859.4528716183,3.05508150154684
Door,254156.37295851452,2820857.6249330216,254158.508041547,2820859.4528716183,2.810683025520578
Door,254219.64585175234,2821098.1959579173,254216.90682503884,2821097.650435199,2.792823369541643
Door,254219.64585175234,2821098.1959579173,254216.15889626945,2821097.9197867597,3.4978749331502277
Door,254219.64585175234,2821098.1959579173,254220.2896545382,2821096.8816793435,1.4634924656007815
Door,254219.24831822142,2821098.327583702,254216.90682503884,2821097.650435199,2.43744136731043
Door,254219.24831822142,2821098.327583702,254216.15889626945,2821097.9197867597,3.1162198804599184
Door,254219.24831822142,2821098.327583702,254220.2896545382,2821096.8816793435,1.7818587875322829
Door,254216.90682503884,2821097.650435199,254216.15889626945,2821097.9197867597,0.7949513867824821
Door,254216.90682503884,2821097.650435199,254215.96012302232,2821095.306738263,2.5276787840309574
Door,254216.90682503884,2821097.650435199,254216.08750600673,2821095.668076251,2.1450013227760474
Door,254216.90682503884,2821097.650435199,254220.2896545382,2821096.8816793435,3.46908071216193
Door,254216.15889626945,2821097.9197867597,254215.96012302232,2821095.306738263,2.6205978801447625
Door,254216.15889626945,2821097.9197867597,254216.08750600673,2821095.668076251,2.2528419350606095
Door,254222.28596225154,2821091.6576029086,254223.04113340715,2821093.4202442323,1.917599517987281
Door,254222.28596225154,2821091.6576029086,254221.176393189,2821089.67357405,2.273216667251423
Door,254222.28596225154,2821091.6576029086,254225.87558926464,2821091.923016974,3.5994258874710257
Door,254222.28596225154,2821091.6576029086,254225.62592808923,2821091.2232394265,3.3680919571055057
Door,254222.28596225154,2821091.6576029086,254225.37704194945,2821090.525634233,3.2918272707742764
Door,254222.28596225154,2821091.6576029086,254225.09315422436,2821089.7299227826,3.4053307386781166
Door,254222.28596225154,2821091.6576029086,254224.85062686342,2821089.0501406677,3.657371174596261
Door,254223.04113340715,2821093.4202442323,254223.08341359094,2821095.619787499,2.1999495892042384
Door,254223.04113340715,2821093.4202442323,254226.10497788902,2821092.5659724064,3.180711140898044
Door,254223.04113340715,2821093.4202442323,254225.87558926464,2821091.923016974,3.2055934663663046
Door,254223.04113340715,2821093.4202442323,254225.62592808923,2821091.2232394265,3.3923433886008474
Door,254223.04113340715,2821093.4202442323,254225.37704194945,2821090.525634233,3.719574675386843
Door,254213.6739328677,2821088.972103229,254214.27756575268,2821090.611924288,1.7473939928778417
Door,254213.6739328677,2821088.972103229,254214.4157663125,2821091.003947798,2.1630324119928885
Door,254213.6739328677,2821088.972103229,254214.80442897577,2821092.1064390023,3.3319787204497517
Door,254213.6739328677,2821088.972103229,254214.94698083727,2821092.510805535,3.7607266777999544
Door,254213.6739328677,2821088.972103229,254215.6606069069,2821088.046797416,2.191589510901107
Door,254213.8348552014,2821089.3561193575,254214.27756575268,2821090.611924288,1.331554976511995
Door,254213.8348552014,2821089.3561193575,254214.4157663125,2821091.003947798,1.7472253115849194
Door,254213.8348552014,2821089.3561193575,254214.80442897577,2821092.1064390023,2.916218690940317
Door,254213.8348552014,2821089.3561193575,254214.94698083727,2821092.510805535,3.3449765780451415
Door,254213.8348552014,2821089.3561193575,254215.6606069069,2821088.046797416,2.246707198540774
Door,254214.27756575268,2821090.611924288,254214.80442897577,2821092.1064390023,1.584663714428322
Door,254214.27756575268,2821090.611924288,254214.94698083727,2821092.510805535,2.0134216015331465
Door,254214.27756575268,2821090.611924288,254215.35939301882,2821093.680665276,3.2538471823693977
